"pvalue" "qvalue" "lfdr" "pi0" "significant" "fdr.level"
0.0169974701687955 0.102972598524469 0.61882101086791 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.341845610840327 1 1 1 0 0.05
1 1 1 1 0 0.05
0.295446394154858 0.98384078236094 1 1 0 0.05
0.854009469150439 1 1 1 0 0.05
0.316968325283468 1 1 1 0 0.05
1 1 1 1 0 0.05
0.059590851814826 0.287288749259825 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.315051606799639 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0294788405752775 0.162462515137489 0.921244603600615 1 0 0.05
0.017788420400885 0.106997115442416 0.639748924486959 1 0 0.05
0.00519752526881866 0.0376030061584564 0.254169001254332 1 1 0.05
1 1 1 1 0 0.05
4.76136670270177e-15 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
0.00018519309427782 0.00215199070492655 0.0170959156877248 1 1 0.05
4.01960197526405e-08 0.00100686143312287 6.89179061763252e-06 1 1 0.05
1 1 1 1 0 0.05
0.00882186154874044 0.05938203995953 0.380208089401891 1 0 0.05
0.422524661154175 1 1 1 0 0.05
2.24059799064127e-08 0.00100686143312287 4.01481448411567e-06 1 1 0.05
0.517843432464877 1 1 1 0 0.05
0.00850816841408949 0.0576572966314026 0.36997250158559 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.067144740146105 0.315187619387594 1 1 0 0.05
0.00221668188632743 0.0180003090556907 0.13066536957673 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
4.33317968409742e-08 0.00100686143312287 7.39193937724877e-06 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.188961880703565 0.699629620114169 1 1 0 0.05
1 1 1 1 0 0.05
0.0959266887739638 0.417459219728169 1 1 0 0.05
0.0020224340141634 0.0166332764668952 0.121499186237944 1 1 0.05
0.0157953683755637 0.0966751215788409 0.586419254865967 1 0 0.05
0.956584063967136 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
5.62910535716499e-27 0.00100686143312287 1.93307547265545e-06 1 1 0.05
0.00878658043554533 0.0591941931650209 0.379062178058816 1 0 0.05
1 1 1 1 0 0.05
0.44232660270027 1 1 1 0 0.05
0.252484006933814 0.87393372483284 1 1 0 0.05
1 1 1 1 0 0.05
5.68785981772511e-05 0.00119990154344335 0.00620950869660323 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.962724164004368 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.24170419560406 0.844281800745773 1 1 0 0.05
1 1 1 1 0 0.05
0.0618247449596008 0.295837393615926 1 1 0 0.05
1 1 1 1 0 0.05
1.49757673674746e-05 0.00100686143312287 0.00189554926531229 1 1 0.05
0.31128447987018 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0740396957603001 0.340537611744365 1 1 0 0.05
1 1 1 1 0 0.05
0.0587462746024432 0.284260849161342 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.268440286392925 0.915559880550673 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.00108489646946324 0.00963325685371258 0.0737518215668617 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.610167631093226 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.150434360790838 0.589617487337919 1 1 0 0.05
0.914523100545645 1 1 1 0 0.05
1 1 1 1 0 0.05
0.37085795907473 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.684735738513806 1 1 1 0 0.05
0.0179170882796022 0.107607047074234 0.643125403759415 1 0 0.05
0.0390064784225122 0.203447045027619 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.780314590043561 1 1 1 0 0.05
1 1 1 1 0 0.05
0.998689253133374 1 1 1 0 0.05
0.691778803029535 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1.58065177394668e-06 0.00100686143312287 0.000231228015220186 1 1 0.05
0.0252975661878347 0.142986922549189 0.825696844909247 1 0 0.05
0.0343163179776741 0.183515712462885 1 1 0 0.05
0.0273196172909551 0.152658940476503 0.872511346224504 1 0 0.05
0.658893068861288 1 1 1 0 0.05
0.000248542118228861 0.00272653039142869 0.0219010948468966 1 1 0.05
1 1 1 1 0 0.05
0.0178427827315766 0.107203605528717 0.64117642773997 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.39434916046374 1 1 1 0 0.05
0.193784742018368 0.714028057921249 1 1 0 0.05
0.360127308502515 1 1 1 0 0.05
0.204336084736388 0.744194987377037 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.01806050134034 0.108309035680918 0.646879817952828 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0358593498402302 0.189995380308599 1 1 0 0.05
1 1 1 1 0 0.05
1.11703982394185e-11 0.00100686143312287 1.93307547265545e-06 1 1 0.05
0.00668531297500875 0.0466634845655611 0.308174589532736 1 1 0.05
0.184674257108758 0.687560418280148 1 1 0 0.05
1 1 1 1 0 0.05
0.00486864629091186 0.0355278397974087 0.241692719147835 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.000270220642084579 0.00289367892259405 0.0234910236171948 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.000146773844165641 0.00184083767436963 0.0140386949110059 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1.43080934845232e-14 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
2.88266453165092e-15 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1.14266692442067e-09 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
7.20696335162034e-05 0.00129725043414882 0.00762732269936109 1 1 0.05
0.00323463567090734 0.0248939794155064 0.175932460183412 1 1 0.05
0.0160366061001204 0.0978531639419737 0.592981653241868 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0106764700698418 0.0699592042862205 0.438720098211061 1 0 0.05
4.31625466077273e-06 0.00100686143312287 0.000600449517670169 1 1 0.05
1 1 1 1 0 0.05
0.117586748186119 0.489558520586088 1 1 0 0.05
0.142477009688357 0.565469941541875 1 1 0 0.05
5.8708583469691e-12 0.00100686143312287 1.93307547265545e-06 1 1 0.05
0.0213113452369108 0.124185966037519 0.729617567027673 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.867479735483348 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.225756305796628 0.80201189051982 1 1 0 0.05
1 1 1 1 0 0.05
0.679896837635028 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.537601129113844 1 1 1 0 0.05
0.151329692109199 0.592259111926152 1 1 0 0.05
5.00826676469525e-16 0.00100686143312287 1.93307547265545e-06 1 1 0.05
2.19835048674841e-10 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
0.408447419471702 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.00197216493771193 0.0162531498511437 0.119093642256365 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.677376606031336 1 1 1 0 0.05
1 1 1 1 0 0.05
0.317784615063878 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.000520132981046897 0.00508349640734777 0.0404685967662421 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0575101781534631 0.279186090134774 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.000193222919680966 0.00222464630560867 0.0177198342397765 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0411971409760745 0.213210477508027 1 1 0 0.05
1 1 1 1 0 0.05
0.770935217959501 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.368641318037511 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
5.92201337165373e-07 0.00100686143312287 8.98285947219976e-05 1 1 0.05
1 1 1 1 0 0.05
0.0325240298023061 0.176160855076323 0.987979824820521 1 0 0.05
1 1 1 1 0 0.05
0.00215092262885008 0.0175461950627842 0.127584588600937 1 1 0.05
1 1 1 1 0 0.05
0.0198099287049113 0.116707741441705 0.691946263446797 1 0 0.05
0.931276302528234 1 1 1 0 0.05
1 1 1 1 0 0.05
0.931982778158801 1 1 1 0 0.05
0.0168641875014485 0.102319601718917 0.615264630153708 1 0 0.05
0.0192029498101621 0.114010412815215 0.676459194169232 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.909440641970499 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
2.78529293472295e-05 0.0010465556976297 0.00331080491819268 1 1 0.05
1 1 1 1 0 0.05
0.0133993535509626 0.08419304184233 0.519446530144046 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.710330844585994 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.00460662827176575 0.0339397936094205 0.231591642354327 1 1 0.05
7.77608358868857e-16 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.11010907191559 0.464003218387661 1 1 0 0.05
5.07678107944583e-09 0.00100686143312287 1.93307547265545e-06 1 1 0.05
0.644399199870473 1 1 1 0 0.05
0.910040504013018 1 1 1 0 0.05
0.00371863041106364 0.0281465783211766 0.196155981769004 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.26160897406075 0.897216507065005 1 1 0 0.05
0.243226565501306 0.848307469597647 1 1 0 0.05
0.0663570812757357 0.312129089598787 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
2.90638689933932e-11 0.00100686143312287 1.93307547265545e-06 1 1 0.05
0.0581453272406782 0.281588260489245 1 1 0 0.05
0.623884111121543 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.146560767303646 0.577562376229596 1 1 0 0.05
0.0822009342853397 0.369858282188246 1 1 0 0.05
1 1 1 1 0 0.05
1.30256439949368e-05 0.00100686143312287 0.00166971562943174 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0230844908304294 0.132783380792445 0.77302081563819 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
9.20789372384177e-05 0.00143007665967935 0.00942338541379645 1 1 0.05
0.000144375542868361 0.00182468198934078 0.0138434628491496 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.46762518909706 1 1 1 0 0.05
1 1 1 1 0 0.05
0.712305235494065 1 1 1 0 0.05
1 1 1 1 0 0.05
0.196578404303287 0.721836620010284 1 1 0 0.05
2.45873643714889e-16 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
0.512162608345736 1 1 1 0 0.05
1 1 1 1 0 0.05
0.412822380827482 1 1 1 0 0.05
0.0964411239263668 0.419016455619456 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.27188492515188 0.923742356693932 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.00392205721018226 0.0294778588259672 0.204451824657212 1 1 0.05
0.716999887416279 1 1 1 0 0.05
1 1 1 1 0 0.05
0.121827165636423 0.502263306915031 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
2.40759294254698e-05 0.0010331312711131 0.00290714337527388 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.689286932007188 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.425996642823326 1 1 1 0 0.05
0.494429662793478 1 1 1 0 0.05
1 1 1 1 0 0.05
0.180114883543485 0.675471490821541 1 1 0 0.05
1 1 1 1 0 0.05
0.134304795725356 0.540654260424992 1 1 0 0.05
1 1 1 1 0 0.05
0.596303157480587 1 1 1 0 0.05
0.704480999388284 1 1 1 0 0.05
0.478895832081531 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0502518555289535 0.250385874817449 1 1 0 0.05
0.0540242434608342 0.265260300599201 1 1 0 0.05
1 1 1 1 0 0.05
0.390933081485457 1 1 1 0 0.05
0.670794239432081 1 1 1 0 0.05
0.392059629788195 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.916868729736513 1 1 1 0 0.05
0.0616242909810975 0.294966120277442 1 1 0 0.05
0.123863786657493 0.508960642692447 1 1 0 0.05
5.36850814386762e-37 0.00100686143312287 1.93307547265545e-06 1 1 0.05
0.0735956365951085 0.339002948682032 1 1 0 0.05
1.13749964294366e-10 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.312268543038418 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0100798458052345 0.0666207676233984 0.420247330573968 1 0 0.05
0.00238752381677393 0.0190949049848687 0.138568994881347 1 1 0.05
0.146344957615869 0.577395416457399 1 1 0 0.05
0.147309423100322 0.580202521700827 1 1 0 0.05
1 1 1 1 0 0.05
0.000621063972823054 0.00595640727980527 0.046821502710765 1 1 0.05
0.0435133520626714 0.222614198219926 1 1 0 0.05
0.135429104549721 0.544497581878592 1 1 0 0.05
0.184311377120927 0.686766472046072 1 1 0 0.05
1 1 1 1 0 0.05
0.0504710428558107 0.251399975801174 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0595903233243669 0.287288749259825 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.000160156197666134 0.00195089622878584 0.0151180822789987 1 1 0.05
0.623221200285461 1 1 1 0 0.05
1.10890524717075e-06 0.00100686143312287 0.00016450188730744 1 1 0.05
1 1 1 1 0 0.05
0.00534184116016536 0.0384737182527118 0.25957646186481 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0309147521307288 0.168926286830061 0.95298943586193 1 0 0.05
0.0112098307110248 0.0728888708929899 0.454977242101667 1 0 0.05
0.973889591109691 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.000708116347834564 0.00669507109446757 0.0521320060132567 1 1 0.05
0.273375568894169 0.9270746478722 1 1 0 0.05
0.593307528452809 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.000815182657664398 0.00755598692809632 0.0584811574323364 1 1 0.05
0.0521063225392548 0.257706377709549 1 1 0 0.05
0.392571065999178 1 1 1 0 0.05
0.725950807117643 1 1 1 0 0.05
0.118949358520373 0.493695191749241 1 1 0 0.05
0.000641475214837324 0.00613376351209417 0.0480797079227627 1 1 0.05
0.418529831262312 1 1 1 0 0.05
1 1 1 1 0 0.05
0.109333810500237 0.462271528514829 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0648068275050811 0.306182698283276 1 1 0 0.05
0.135531796137136 0.544774024833647 1 1 0 0.05
0.219511487705125 0.785563402500686 1 1 0 0.05
1 1 1 1 0 0.05
0.86181940389136 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.114868773216979 0.480115629285012 1 1 0 0.05
0.902671032024438 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.376190144091373 1 1 1 0 0.05
1 1 1 1 0 0.05
0.504666645024869 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.379951949193426 1 1 1 0 0.05
0.257012358337415 0.885044273004903 1 1 0 0.05
1 1 1 1 0 0.05
0.100859826216589 0.434219267921995 1 1 0 0.05
0.749417143263252 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.324070859193214 1 1 1 0 0.05
1 1 1 1 0 0.05
0.174810765035684 0.660332240443029 1 1 0 0.05
0.364384570197 1 1 1 0 0.05
1 1 1 1 0 0.05
0.374441218803736 1 1 1 0 0.05
2.44194076232279e-05 0.00103314280692504 0.00294419476834737 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0782835826724042 0.356326803578899 1 1 0 0.05
1.00852554642513e-11 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
0.0294724691327549 0.162462515137489 0.921102599017954 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.12903655350327 0.524708283814654 1 1 0 0.05
7.89483922963141e-13 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0414947792712989 0.214543377269383 1 1 0 0.05
1 1 1 1 0 0.05
0.914008228697061 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.000253249090506926 0.00275404356633498 0.0222484316501073 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.12459859537798 0.511456366708795 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.753315796241357 1 1 1 0 0.05
0.00312411010336191 0.0241591828513353 0.171209676747546 1 1 0.05
6.19661318877845e-08 0.00100686143312287 1.03373446583632e-05 1 1 0.05
1.15303491123506e-15 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
0.0859772694411336 0.382678490618595 1 1 0 0.05
0.99288588940455 1 1 1 0 0.05
1 1 1 1 0 0.05
0.000449376012005463 0.00446204418630506 0.0358671233268505 1 1 0.05
1 1 1 1 0 0.05
0.0452248106348473 0.229367860450469 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.00177518946321692 0.0148750993814931 0.109523930541179 1 1 0.05
0.000122297585350204 0.00164550520092753 0.0120181086025304 1 1 0.05
0.00244969772544481 0.0194979907210168 0.14141109738634 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.514434762776123 1 1 1 0 0.05
1 1 1 1 0 0.05
0.161707741669788 0.621809840662703 1 1 0 0.05
1 1 1 1 0 0.05
0.482484556194225 1 1 1 0 0.05
4.14620231329217e-08 0.00100686143312287 7.09390510865815e-06 1 1 0.05
1 1 1 1 0 0.05
3.72033924055253e-12 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.00601128050183747 0.0426071069211915 0.284164793723538 1 1 0.05
1 1 1 1 0 0.05
0.0129944121772888 0.0820925251762724 0.507778122885884 1 0 0.05
1 1 1 1 0 0.05
0.00141669310258349 0.0122474911533889 0.0914396379598068 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.316797078702518 1 1 1 0 0.05
1 1 1 1 0 0.05
0.602435233294929 1 1 1 0 0.05
0.0125927564003437 0.0801967898966503 0.496095060815169 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0497808114120572 0.248578894684033 1 1 0 0.05
1 1 1 1 0 0.05
0.066677413815036 0.313452181958005 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0235475343133821 0.13486749595486 0.784174408905971 1 0 0.05
0.0782400000041919 0.356229427131961 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.340060918633713 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.875008061928861 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0265530353970427 0.148789678975262 0.854903293917266 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.00317525510139796 0.0244956969715727 0.173400244853534 1 1 0.05
0.0304203471434427 0.166792436147824 0.942116552420074 1 0 0.05
1 1 1 1 0 0.05
0.76560648625877 1 1 1 0 0.05
0.148973194092326 0.585107595463818 1 1 0 0.05
0.494291398040002 1 1 1 0 0.05
0.579220216973526 1 1 1 0 0.05
0.0315045328415655 0.171506873597318 0.965883149742077 1 0 0.05
1 1 1 1 0 0.05
0.1424074177422 0.56533350257994 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.121807820254715 0.502263306915031 1 1 0 0.05
1 1 1 1 0 0.05
5.5697601060802e-05 0.00119213200255689 0.00609693704548602 1 1 0.05
0.00792931649995791 0.0542845403370253 0.350795807855242 1 0 0.05
1 1 1 1 0 0.05
0.00178228667233894 0.014910281520448 0.109872904870861 1 1 0.05
0.522498557920876 1 1 1 0 0.05
0.00925632185750496 0.0618655250209761 0.394212801751547 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.924331248758047 1 1 1 0 0.05
0.493959360214043 1 1 1 0 0.05
2.59510220440412e-06 0.00100686143312287 0.000371196203993876 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.498334298185258 1 1 1 0 0.05
1 1 1 1 0 0.05
1.50020948142975e-05 0.00100686143312287 0.00189857254097272 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.341734563690606 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.000779773397005337 0.00726132696654357 0.056401879607154 1 1 0.05
0.00491296250069641 0.0358349386579646 0.243386712233125 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.741724699682807 1 1 1 0 0.05
1 1 1 1 0 0.05
7.28028183950478e-05 0.00130047784278136 0.00769445961210127 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.467009872803451 1 1 1 0 0.05
1 1 1 1 0 0.05
0.120273586610788 0.497904115381534 1 1 0 0.05
0.000305388138540026 0.00320737391220295 0.0260206888256073 1 1 0.05
1 1 1 1 0 0.05
0.0104710574343706 0.0688098059972928 0.432395257629524 1 0 0.05
1 1 1 1 0 0.05
0.0160068970391683 0.0977090209379498 0.592175143344444 1 0 0.05
0.216964552502639 0.778338119192613 1 1 0 0.05
1 1 1 1 0 0.05
0.104380481081311 0.445789902441972 1 1 0 0.05
0.0491510377553591 0.245816436175868 1 1 0 0.05
1 1 1 1 0 0.05
4.49331206762789e-09 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.701404214361822 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0774512562961938 0.35313901408097 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.026061781233785 0.146651186795368 0.843530663596356 1 0 0.05
1 1 1 1 0 0.05
0.0767558097945439 0.350665273318614 1 1 0 0.05
0.356948271164353 1 1 1 0 0.05
0.00352964754511918 0.0269064395485961 0.188344200086224 1 1 0.05
1 1 1 1 0 0.05
0.160170023629512 0.616783295598031 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
